gauge_id,gauge_name,space_remaining,opt_param_plausible,sigma_MD,sigma_obs,camels_uncert,cut_off,theta_1,theta_2,theta_3,theta_4,PCA_emulator,PCA_var_accounted,x1_opt,x2_opt,x3_opt,x4_opt,opt_NSE,opt_log_NSE,opt_normalised_NSE,opt_L1_NSE,opt_corr,opt_bias,opt_RMSD,opt_KGE,x1_most_nonimp,x2_most_nonimp,x3_most_nonimp,x4_most_nonimp,main_effect_x1,main_effect_x2,main_effect_x3,main_effect_x4,total_effect_x1,total_effect_x2,total_effect_x3,total_effect_x4,D_CI_em1,D_CI_em2,D_CI_em3,D_CI_em4,D_DI_em1,D_DI_em2,D_DI_em3,D_DI_em4,obs_missing,start_date,end_date,river,area
12009,Water of Dye at Charr,0.0069,FALSE,0.01537,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,90.053,375.6912,0.09943,16.74795,1.10751,0.59874,0.80973,0.71364,0.52161,0.77501,-0.01537,2.6555,0.70992,18.82,-5.008,78.41306,0.996,0.0045305,0.7919,0.0034344,0.00013602,0.013365,0.99142,0.18241,0.01957,0.724,0.756,0.962,0.76,2529.2,2320.5,519.96,2007.6,0,1990-01-01,1999-12-31,River Water of Dye,42.03
13001,Bervie at Inverbervie,10.01254,TRUE,0.01268,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,94.14,206.438,0.19115,49.89895,1.10511,0.85308,0.81077,0.8719,0.66584,0.92369,-0.01268,0.67771,0.89543,18.82,1.37208,117.6751,1.0778,0.017875,0.74329,0.0044152,0.00014576,0.032275,0.97267,0.20515,0.030589,0.764,0.788,0.918,0.712,1838.4,1700.3,863.2,2181,0,1990-01-01,1999-12-31,River Bervie,124.47
13004,Prosen Water at Prosen Bridge,36.17469,TRUE,0.03365,0.25599,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.887,50.45983,-1.22017,279.7543,0.85222,0.7205,0.81855,0.78156,0.57153,0.84993,-0.03365,1.41656,0.80515,67.07959,0.55412,68.59755,0.996,0.0042936,0.79202,0.0035565,0.00012193,0.012812,0.9917,0.18294,0.019439,0.718,0.956,0.702,0.904,2082,477.22,2222.4,691.46,0,1990-01-01,1999-12-31,River Prosen Water,107.53
13005,Lunan Water at Kirkton Mill,7.91789,TRUE,0.0334,0.12676,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.373,183.0941,-0.09012,51.93537,1.18318,0.84723,0.8969,0.86748,0.67281,0.92161,0.0334,0.54899,0.8543,42.9498,1.69927,78.41306,2.05935,0.03321,0.71562,0.005446,0.00014702,0.050814,0.95312,0.21121,0.034903,0.746,0.928,0.79,0.946,1886.2,708.75,1674.7,604.72,0,1990-01-01,1999-12-31,River Lunan Water,128.93
13007,North Esk at Logie Mill,8.84384,TRUE,0.02951,0.32327,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.731,210.7327,0.3397,92.95797,1.04611,0.71782,0.83118,0.77992,0.57933,0.84825,-0.02951,1.30194,0.805,42.9498,2.19004,166.7526,1.0778,0.0079565,0.77593,0.0034507,0.00012829,0.018266,0.9869,0.19111,0.023149,0.722,0.776,0.734,0.674,1984,1615.4,1987.2,2319.3,0,1990-01-01,1999-12-31,River North Esk,747.04
13008,South Esk at Brechin,31.92726,TRUE,0.01013,0.12543,TRUE,2,0.3,0.2,0.3,0.3,TRUE,93.02,379.9349,0.21155,84.77494,1.18318,0.72622,0.8804,0.78506,0.59871,0.85237,-0.01013,1.16059,0.80125,18.82,1.20849,166.7526,1.0778,0.006736,0.78007,0.003459,0.0001234,0.016531,0.98849,0.18935,0.022209,0.71,0.752,0.752,0.682,2297.8,1729.8,2262,2428.7,0,1990-01-01,1999-12-31,River South Esk,489.69
14001,Eden at Kemback,56.53586,TRUE,0.02198,0.17433,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.703,297.071,-0.31878,59.98602,1.19583,0.87714,0.78479,0.89058,0.70674,0.9369,-0.02198,0.41868,0.9177,18.82,-3.53567,215.8302,1.40498,0.025531,0.73179,0.0047265,0.00014077,0.040903,0.9636,0.20693,0.031833,0.758,0.796,0.794,0.922,1825.2,1493.7,1707.4,658.07,0,1990-01-01,1999-12-31,River Eden,308.74
14002,Dighty Water at Balmossie Mill,32.47989,TRUE,0.01709,0.05822,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.661,200.3368,-0.73363,96.54411,1.13438,0.83951,0.89964,0.8617,0.70496,0.917,0.01709,0.47031,0.8553,67.07959,0.71771,98.04408,1.81396,0.025114,0.72808,0.0049755,0.00014411,0.041272,0.96316,0.20965,0.03322,0.784,0.824,0.798,0.934,1932.6,1423.4,1703,590.34,0,1990-01-01,1999-12-31,River Dighty Water,127.62
14005,Motray Water at St Michaels,30.22984,TRUE,0.02343,0.11178,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.875,181.2722,-1.12943,61.55924,1.63213,0.87781,0.80085,0.89112,0.70618,0.93792,0.02343,0.37611,0.8779,18.82,-2.39053,147.1216,1.97755,0.040916,0.70154,0.0061019,0.00015447,0.060307,0.94316,0.21418,0.037438,0.96,0.91,0.824,0.736,448.68,831.21,1833.4,2093.5,0,1990-01-01,1999-12-31,River Motray Water,58.3
15006,Tay at Ballathie,88.77619,TRUE,0.00254,0.16858,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.551,743.5966,0.82887,128.3106,1.52496,0.8486,0.90542,0.86851,0.68351,0.9212,0.00254,1.15894,0.88997,622.0649,0.39053,78.41306,0.996,0.0021279,0.80734,0.004075,0.00010183,0.0086074,0.99441,0.17398,0.01602,0.68,0.954,0.69,0.906,2644.4,404.12,2806.7,766.78,0,1990-01-01,1999-12-31,River Tay,4586.79
15007,Tay at Pitnacree,88.2128,TRUE,0.00294,0.21424,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.957,1118.787,-0.27329,181.2722,1.32958,0.87223,0.89336,0.8867,0.69435,0.93398,0.00294,1.50799,0.9124,1104.661,-0.9182,78.41306,0.996,0.0012231,0.82818,0.0055697,0.00011073,0.0058072,0.99436,0.159,0.011325,0.7,0.696,0.958,0.672,2474,2194.3,487.9,2382.2,0,1990-01-01,1999-12-31,River Tay,1149.08
15010,Isla at Wester Cardean,49.38896,TRUE,0.01256,0.11238,TRUE,2,0.3,0.2,0.3,0.3,TRUE,93.883,556.1605,-0.95821,73.91839,1.13594,0.72752,0.87155,0.78587,0.59923,0.85304,0.01256,0.96329,0.78988,18.82,-4.51722,225.6457,1.0778,0.0056933,0.78157,0.0034887,0.00012198,0.015237,0.9897,0.18933,0.022005,0.97,0.74,0.93,0.954,333.75,1858.1,796.19,497.09,0,1990-01-01,1999-12-31,River Isla,363.76
15011,Lyon at Comrie Bridge,3.03542,TRUE,0.02327,0.13435,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.392,1881.83,-4.32205,24.28843,1.2027,0.66249,0.80377,0.74766,0.51613,0.81415,-0.02327,2.31383,0.74162,1104.661,-4.51722,48.96653,1.40498,0.0011826,0.83002,0.0056854,0.00011049,0.0056881,0.9943,0.15747,0.011005,0.974,0.708,0.962,0.684,327.85,2391.2,452.12,2530.9,0,1990-01-01,1999-12-31,River Lyon,388.33
15012,Tummel at Pitlochry,88.89496,TRUE,0.00021,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,91.843,812.4058,1.40347,172.4315,1.24174,0.80398,0.83263,0.83611,0.60984,0.89669,-0.00021,1.50572,0.86002,959.882,0.22694,19.52,0.996,0.0018274,0.81187,0.004278,0.00010025,0.0079258,0.99468,0.17076,0.01501,0.696,0.688,0.966,0.832,2199.9,2091.6,529.19,1263.8,0,1990-01-01,1999-12-31,River Tummel,1666.33
15013,Almond at Almondbank,4.14741,TRUE,0.01242,0.17655,TRUE,2,0.3,0.2,0.3,0.3,TRUE,90.822,411.6402,-0.8429,48.48351,1.13696,0.68584,0.91091,0.76094,0.62846,0.82821,-0.01242,2.10826,0.75431,187.7286,-3.0449,117.6751,1.15959,0.0032607,0.80402,0.0039197,0.00012179,0.010308,0.99311,0.17541,0.016367,0.968,0.72,0.956,0.822,358.99,2039.5,563.3,1349.7,0,1990-01-01,1999-12-31,River Almond,173.28
15014,Ardle at Kindrogan,0.06285,FALSE,0.01298,0.15118,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.868,563.0866,0.42519,17.07979,1.13207,0.59238,0.80368,0.71042,0.49415,0.76975,0.01298,2.12319,0.67712,18.82,2.35363,147.1216,0.996,0.0035764,0.79063,0.0035218,0.00011558,0.01195,0.99259,0.18477,0.020062,0.696,0.748,0.728,0.952,2166.7,1717,2114.2,424.58,0,1990-01-01,1999-12-31,River Ardle,105.54
15016,Tay at Kenmore,57.98982,TRUE,0.00569,0.3008,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.927,642.0751,4.60102,241.5457,2.17991,0.90444,0.884,0.91278,0.72512,0.95105,0.00569,1.8595,0.93127,790.9735,2.19004,48.96653,3.28629,0.0010715,0.83319,0.0060636,0.00011689,0.0052182,0.99408,0.15524,0.010305,0.978,0.984,0.954,0.678,317.8,262.43,500.31,2360.7,0,1990-01-01,1999-12-31,River Tay,598.28
15021,Lunan Burn at Mill Bank,64.70902,TRUE,0.11086,0.1391,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.124,181.2722,-0.68459,164.0219,3.28153,0.67053,0.81411,0.89607,0.60837,0.82836,-0.11086,0.84186,0.76008,115.3392,0.22694,225.6457,3.28629,0.014074,0.7538,0.003992,0.00013352,0.026931,0.97821,0.2016,0.027954,0.968,0.786,0.912,0.934,632.78,3067.6,3114.4,927.42,10,1990-01-01,1999-12-31,River Lunan Burn,94.45
15023,Braan at Hermitage,8.41344,TRUE,0.00368,0.24738,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.163,231.8025,-0.15398,67.24559,1.13068,0.78368,0.92726,0.82215,0.6784,0.88527,0.00368,1.80925,0.84041,115.3392,1.20849,39.15102,1.0778,0.0038778,0.80134,0.0038001,0.00012274,0.011312,0.99243,0.17671,0.01691,0.68,0.716,0.69,0.838,2143.2,1886.4,3328.5,1228.6,0,1990-01-01,1999-12-31,River Braan,210.72
15024,Dochart at Killin,3.04162,TRUE,0.03313,0.3991,TRUE,2,0.3,0.2,0.3,0.3,TRUE,90.745,370.925,-1.12021,29.31946,1.29393,0.79287,0.91447,0.82841,0.65244,0.8915,-0.03313,3.82299,0.86545,187.7286,-3.37208,68.59755,0.996,0.00078692,0.84216,0.0070354,0.00012812,0.0042078,0.99344,0.14835,0.008657,0.578,0.648,0.646,0.664,2953.7,2554.8,2900.1,2354.6,0,1990-01-01,1999-12-31,River Dochart,232.57
15025,Ericht at Craighall,2.80824,TRUE,0.01004,0.1453,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.784,502.7032,0.5211,33.78443,1.16366,0.66626,0.85168,0.74977,0.55514,0.8163,0.01004,1.66863,0.73923,42.9498,2.35363,156.9371,1.15959,0.0040728,0.78802,0.0034951,0.00011717,0.012775,0.99191,0.18619,0.020642,0.704,0.936,0.74,0.94,2350.9,667.54,2354.7,490.99,0,1990-01-01,1999-12-31,River Ericht,437.4
15030,Dean Water at Dean Bridge,16.74963,TRUE,0.031,0.07851,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.46,202.3502,0.34659,71.52164,1.3979,0.85939,0.89165,0.87672,0.70417,0.92923,0.031,0.55589,0.84932,139.469,1.86286,88.22857,2.38653,0.023795,0.73172,0.0048181,0.00014217,0.039398,0.96512,0.20834,0.032364,0.75,0.932,0.782,0.71,1959.8,731.08,1754.7,2001,0,1990-01-01,1999-12-31,River Dean Water,244.31
15039,Tilt at Marble Lodge,0,FALSE,0.22081,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,90.742,765.095,0.88811,17.11577,1.10511,0.19581,0.46906,0.63669,0.27152,0.5169,-0.22081,4.13581,0.36367,18.82,-2.71771,19.52,5.004,0.002022,0.80116,0.0037481,0.0001135,0.0091311,0.99464,0.17857,0.017707,0.692,0.94,0.696,0.864,2175.2,523.26,2208.1,1059.1,20,1990-01-01,1999-12-31,River Tilt,166.44
16001,Earn at Kinkell Bridge,65.7083,TRUE,0.00319,0.69208,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.809,540.9288,0.41346,108.7464,1.17616,0.85431,0.87707,0.87284,0.67816,0.92434,0.00319,1.40585,0.89911,42.9498,0.22694,29.33551,0.996,0.0026281,0.81149,0.0043177,0.00011494,0.0088486,0.99366,0.17046,0.014694,0.966,0.964,0.954,0.77,306.33,340.53,442.55,1620.7,0,1990-01-01,1999-12-31,River Earn,584.66
16003,Ruchill Water at Cultybraggan,0.0212,FALSE,0.02245,0.26154,TRUE,2,0.3,0.2,0.3,0.3,TRUE,90.327,1.10934,-1.88473,78.7624,0.99491,0.76294,0.87369,0.80837,0.63907,0.87376,-0.02245,3.47059,0.83157,18.82,-4.02645,19.52,0.996,0.0016071,0.82694,0.0054603,0.00012554,0.0063542,0.99396,0.15968,0.011366,0.962,0.988,0.648,0.88,383.89,220.07,2552.3,937.58,0,1990-01-01,1999-12-31,River Ruchill Water,101.07
16004,Earn at Forteviot Bridge,27.08891,TRUE,0.00416,0.31809,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.062,399.4146,0.5211,90.01713,1.3491,0.88302,0.91367,0.89527,0.7167,0.9397,0.00416,1.23602,0.91238,284.2478,1.20849,88.22857,0.996,0.0031279,0.8063,0.0040358,0.0001133,0.0098549,0.99324,0.17386,0.015892,0.976,0.952,0.96,0.852,325.5,391.15,516.23,1112.5,0,1990-01-01,1999-12-31,River Earn,783.9
17001,Carron at Headswood,0.87106,FALSE,0.00545,0.14903,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.221,184.9342,-1.92591,43.38006,1.14414,0.81512,0.79946,0.8449,0.64074,0.90349,0.00545,1.95528,0.83754,211.8584,-3.69927,88.22857,1.15959,0.0022644,0.81182,0.0043804,0.00011379,0.008358,0.994,0.17055,0.014868,0.976,0.696,0.96,0.826,323.05,2222.7,431.19,1170.6,0.4,1990-01-01,1999-12-31,River Carron,121.14
17003,Bonny Water at Bonnybridge,0.38138,FALSE,0.05942,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,92.435,222.9268,-0.15534,24.37728,1.13114,0.84493,0.64191,0.86575,0.64515,0.92122,-0.05942,1.26651,0.8947,18.82,-3.53567,19.52,0.996,0.0059054,0.78799,0.0035108,0.00011438,0.014542,0.98996,0.18451,0.020432,0.686,0.946,0.73,0.702,2017.3,501.85,2338,2010.8,0,1990-01-01,1999-12-31,River Bonny Water,51.49
17004,Ore at Balfour Mains,47.73366,TRUE,0.0371,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,95.338,242.2572,-1.06998,59.14547,1.24174,0.88543,0.76136,0.8972,0.69839,0.9422,-0.0371,0.44489,0.92733,18.82,-3.20849,156.9371,1.32318,0.018074,0.74828,0.004107,0.00013388,0.031295,0.97361,0.20203,0.028833,0.966,0.808,0.93,0.944,383.28,1541.8,829.46,508.94,0,1990-01-01,1999-12-31,River Ore,159.19
17005,Avon at Polmonthill,0.21669,FALSE,0.03787,0.14269,TRUE,2,0.3,0.2,0.3,0.3,TRUE,93.581,175.9166,0.10185,22.57181,1.19752,0.83528,0.75862,0.85858,0.68496,0.91466,-0.03787,1.12496,0.8885,18.82,-4.02645,137.3061,0.996,0.011221,0.77022,0.0035045,0.00012078,0.02178,0.9833,0.19256,0.024123,0.704,0.916,0.928,0.938,2572,621.65,765.02,499.85,0,1990-01-01,1999-12-31,River Avon,194.81
17015,North Queich at Lathro,0,FALSE,0.00808,0.18907,TRUE,2,0.3,0.2,0.3,0.3,TRUE,90.975,84.67649,0.3518,77.73307,1.09511,0.70464,0.91021,0.77203,0.64056,0.83952,0.00808,2.16381,0.76515,211.8584,1.20849,176.5682,1.0778,0.0050716,0.79147,0.0035678,0.00012043,0.013357,0.99092,0.18284,0.019535,0.694,0.954,0.692,0.924,2121,478.19,2255.2,669.31,0.1,1990-01-01,1999-12-31,River North Queich,24.6
17018,Greens Burn at Damleys Cottage,19.35264,TRUE,0.02176,0.15263,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.497,548.5456,-1.48697,45.23687,1.09943,0.68557,0.86265,0.76071,0.62689,0.82831,-0.02176,0.85255,0.76467,260.118,-5.008,176.5682,0.996,0.005294,0.77413,0.0038777,0.00011388,0.015974,0.98932,0.19467,0.024818,0.714,0.772,0.758,0.686,3491.7,1745.7,2376.9,3332.9,0.6,1995-01-01,2004-12-31,River Greens Burn,10.35
18001,Allan Water at Kinbuck,3.23514,FALSE,0.01789,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,91.564,330.2996,-0.26294,40.4473,1.18318,0.80085,0.90608,0.83392,0.67602,0.89539,-0.01789,1.72445,0.86785,18.82,1.20849,48.96653,0.996,0.0026835,0.80627,0.004064,0.00011517,0.0092828,0.99368,0.17438,0.01604,0.674,0.702,0.962,0.77,2215.8,2087.1,458.57,1695.6,0,1990-01-01,1999-12-31,River Allan Water,160.29
18002,Devon at Glenochil,4.5365,FALSE,0.01611,0.47262,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.963,206.0165,-1.88941,73.31435,1.44813,0.82063,0.79394,0.84791,0.65081,0.90597,-0.01611,1.3413,0.86751,332.5073,1.0449,29.33551,1.32318,0.0029695,0.80155,0.0038572,0.00011633,0.010048,0.9934,0.17755,0.017313,0.962,0.718,0.69,0.788,339.27,2144.6,2470.1,1840.8,0,1990-01-01,1999-12-31,River Devon,178.68
18003,Teith at Bridge of Teith,34.42714,TRUE,0.01132,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,91.849,349.2055,-0.7867,99.58919,2.13604,0.87601,0.9296,0.88969,0.72576,0.93623,0.01132,1.91868,0.89365,284.2478,-1.40898,88.22857,1.89576,0.0011603,0.82819,0.00575,0.00011447,0.0056317,0.99424,0.15933,0.011151,0.708,0.976,0.654,0.72,2299.2,294.57,2513.3,2104.2,0,1990-01-01,1999-12-31,River Teith,515.61
18008,Leny at Anie,9.69632,TRUE,0.01447,0.45095,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.647,200.3368,0.41075,72.96647,2.22748,0.8828,0.92267,0.89509,0.73275,0.9402,-0.01447,2.39049,0.93248,284.2478,-0.26384,48.96653,2.46833,0.00099881,0.83393,0.0062731,0.00012305,0.0050622,0.99395,0.15485,0.010066,0.644,0.684,0.956,0.892,2679.2,2335.7,518.89,856.24,0,1990-01-01,1999-12-31,River Leny,192.41
18010,Forth at Gargunnock,4.77133,TRUE,0.00175,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,92.397,266.0425,-0.67395,28.88553,2.21162,0.93398,0.95126,0.93807,0.79899,0.96687,-0.00175,1.08459,0.96661,211.8584,1.20849,58.78204,1.81396,0.0017636,0.81531,0.0046993,0.00010546,0.0073946,0.99435,0.1686,0.013964,0.684,0.966,0.654,0.716,2418.6,293.73,2376.3,1975.4,0,1990-01-01,1999-12-31,River Forth,391.3
18011,Forth at Craigforth,2.86904,TRUE,0.00634,0.23621,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.828,180.8894,-0.44775,79.58398,2.12093,0.86479,0.94142,0.88089,0.75581,0.93045,0.00634,1.93508,0.87806,308.3775,0.22694,68.59755,2.46833,0.0014734,0.82063,0.0050897,0.00010793,0.0065985,0.99443,0.16487,0.01276,0.974,0.684,0.676,0.844,297.86,4472.7,2968.8,1581.9,0,1990-01-01,1999-12-31,River Forth,1027.64
18014,Bannock Burn at Bannockburn,0.95563,FALSE,0.01119,0.2556,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.226,208.5127,-0.14046,60.34029,1.10511,0.83406,0.77287,0.85768,0.68413,0.9136,-0.01119,1.70702,0.85984,115.3392,1.53567,48.96653,1.0778,0.0043129,0.80153,0.0038509,0.00011439,0.011594,0.99193,0.1762,0.016955,0.698,0.968,0.686,0.738,2346.2,334.7,2409.4,1748.6,0,1990-01-01,1999-12-31,River Bannock Burn,25.37
18017,Monachyle Burn at Balquhidder,0,FALSE,0.02589,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,87.466,29.9641,0.12029,17.81427,1.35886,0.67505,0.80371,0.75475,0.55886,0.82177,-0.02589,6.59354,0.74723,187.7286,1.53567,19.52,0.996,0.00037875,0.84096,0.0074289,0.00012949,0.0039893,0.99349,0.14968,0.0088133,0.982,0.664,0.944,0.678,255.95,2965.8,529.11,2775,0,1985-01-01,1994-12-31,River Monachyle Burn,6.89
18018,Kirkton Burn at Balquhidder,10.96893,TRUE,0.01374,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,89.501,742.483,-0.35719,30.87664,1.37838,0.66141,0.84758,0.74705,0.54586,0.81411,-0.01374,4.04461,0.76038,211.8584,-0.42743,19.52,0.996,0.00040596,0.83463,0.006791,0.00012551,0.0045461,0.99409,0.15474,0.0099783,0.638,0.984,0.638,0.888,2303.4,234.45,2727.1,751.63,0,1985-01-01,1994-12-31,River Kirkton Burn,7.01
19001,Almond at Craigiehall,0.17326,FALSE,0.06475,0.12892,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.536,115.7175,-0.37572,22.0449,1.22987,0.86066,0.58559,0.8777,0.67513,0.92903,-0.06475,0.89039,0.89355,18.82,-4.19004,117.6751,1.0778,0.013625,0.7601,0.0037531,0.00012476,0.025391,0.97976,0.19755,0.026574,0.962,0.922,0.77,0.696,400.05,751.09,2216.9,2390.3,0,1990-01-01,1999-12-31,River Almond,379.51
19006,Water of Leith at Murrayfield,1.46194,FALSE,0.04303,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,94.951,281.8018,-0.31711,31.901,1.09511,0.81593,0.67327,0.84454,0.61168,0.9042,-0.04303,0.75554,0.87218,18.82,-4.02645,156.9371,1.0778,0.017078,0.75187,0.0039877,0.00013098,0.0298,0.97521,0.20036,0.028053,0.962,0.792,0.792,0.926,373.95,1440,1791.9,622.12,0,1990-01-01,1999-12-31,River Water of Leith,102.28
19010,Braid Burn at Liberton,5.51109,FALSE,0.02864,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,95.381,539.1533,0.18097,28.21913,1.03679,0.68824,0.63504,0.76233,0.40742,0.83001,-0.02864,0.7243,0.76283,18.82,-3.0449,19.52,0.996,0.029309,0.72286,0.0051591,0.00014399,0.046192,0.95818,0.20939,0.033747,0.724,0.91,0.804,0.93,2158,992.31,1952.7,719.1,0,1990-01-01,1999-12-31,River Braid Burn,15.4
19017,Gogar Burn at Turnhouse,0.3621,FALSE,0.02122,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,94.903,137.0026,-0.33602,23.5706,1.18318,0.80409,0.85073,0.85793,0.67342,0.89713,-0.02122,0.83676,0.86897,18.82,-4.35363,147.1216,1.15959,0.029169,0.72788,0.0048312,0.0001402,0.044854,0.95959,0.20657,0.032096,0.73,0.932,0.746,0.936,1860.5,625.87,1953.9,630.47,1.5,1990-01-01,1999-12-31,River Gogar Burn,40.31
19020,Almond at Whitburn,0,FALSE,0.03193,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,92.994,34.12397,-0.24231,26.84286,1.10511,0.81562,0.8369,0.84433,0.66616,0.90331,-0.03193,1.57541,0.8607,18.82,-4.02645,39.15102,0.996,0.0077916,0.77846,0.0034216,0.00011932,0.017401,0.98751,0.18976,0.022607,0.702,0.764,0.948,0.92,2068.4,1804,655.25,611.46,0,1990-01-01,1999-12-31,River Almond,32.03
20002,West Peffer Burn at Luffness,2.76171,TRUE,0.06115,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,96.388,190.0064,-0.87423,18.92407,1.25473,0.85554,NaN,0.87378,0.60063,0.92727,0.06115,0.33517,0.83779,18.82,0.55412,29.33551,1.15959,0.064839,0.65076,0.0095475,0.00018464,0.092027,0.90867,0.22684,0.048037,0.816,0.858,0.816,0.954,1717.8,1244.6,1513,759.67,0,1990-01-01,1999-12-31,River West Peffer Burn,25.51
20003,Tyne at Spilmersford,3.73746,TRUE,0.03064,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,95.555,223.7226,-1.09418,30.23517,1.16745,0.8098,0.65083,0.84019,0.6238,0.90013,-0.03064,0.51225,0.85984,18.82,-4.19004,176.5682,1.24139,0.035876,0.71052,0.0058856,0.00014907,0.053787,0.9497,0.2125,0.035965,0.78,0.802,0.914,0.946,2333.6,1620.3,985.71,561.67,0,1990-01-01,1999-12-31,River Tyne,162.77
20007,Gifford Water at Lennoxlove,1.892,TRUE,0.06726,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,94.331,181.2722,-1.3524,38.86134,1.12462,0.80015,0.47878,0.83344,0.54385,0.8956,-0.06726,0.67088,0.82416,18.82,-3.86286,186.3837,1.0778,0.028809,0.72305,0.0052318,0.00014684,0.04529,0.9589,0.20996,0.034009,0.776,0.806,0.928,0.75,2361.4,1525.7,773.34,2242.8,0,1990-01-01,1999-12-31,River Gifford Water,67.78
2001,Helmsdale at Kilphedir,1.60966,FALSE,0.0187,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,94.545,389.159,-0.19289,27.65187,1.17152,0.65917,0.75425,0.74581,0.54821,0.81255,-0.0187,1.32469,0.753,18.82,-3.53567,107.8596,0.996,0.0037644,0.78502,0.0035008,0.00010858,0.012424,0.99224,0.18845,0.022115,0.978,0.932,0.74,0.678,380.02,647.16,2550.3,3221.8,0,1990-01-01,1999-12-31,River Helmsdale,553.24
2002,Brora at Bruachrobie,0,FALSE,0.00834,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,92.633,162.3899,0.06004,24.53253,1.65165,0.70812,0.8728,0.77407,0.60315,0.84193,-0.00834,1.77019,0.79393,501.4159,3.008,137.3061,2.05935,0.00062515,0.79338,0.0040513,8.3414e-05,0.0086921,0.99562,0.18511,0.020717,0.698,0.944,0.726,0.926,2075.1,514.07,2006.5,672.46,0,1995-01-01,2004-12-31,River Brora,423.48
21003,Tweed at Peebles,27.69659,TRUE,0.02531,0.12646,TRUE,2,0.3,0.2,0.3,0.3,TRUE,93.949,265.0716,-0.77117,79.83803,1.2027,0.87114,0.89231,0.88585,0.73696,0.93378,-0.02531,0.83321,0.91321,18.82,-3.69927,215.8302,1.0778,0.0058285,0.78731,0.0034778,0.00010886,0.014408,0.99017,0.18523,0.0206,0.694,0.946,0.724,0.942,2200.4,532.27,2205.8,458.09,0,1990-01-01,1999-12-31,River Tweed,698.12
21006,Tweed at Boleside,20.87334,TRUE,0.0256,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,93.451,262.7231,-0.17854,62.37659,1.27608,0.85347,0.87846,0.8722,0.70989,0.92454,-0.0256,0.99288,0.90715,18.82,0.71771,29.33551,1.32318,0.0062646,0.78774,0.0034983,0.00010822,0.014833,0.9897,0.18457,0.020309,0.698,0.934,0.932,0.644,2375.3,587.23,694.59,2588.3,0,1990-01-01,1999-12-31,River Tweed,1505.54
21008,Teviot at Ormiston Mill,1.46355,FALSE,0.00379,0.07539,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.804,235.0974,0,34.46692,1.24174,0.8438,0.90672,0.8649,0.7098,0.91859,-0.00379,0.8248,0.88316,18.82,1.0449,19.52,0.996,0.016938,0.7574,0.0037408,0.00011693,0.02896,0.97619,0.19664,0.026476,0.718,0.724,0.748,0.938,2190,1750.8,1780,564.11,0,1990-01-01,1999-12-31,River Teviot,1121.55
